AR6WG1_R58x,XXX:Rest of the Globe,GIC:Greenland & Iceland,NWN:N.W. North America,NEN:N.E. North America,WNA:W. North America,CNA:C. North America,ENA:E. North America,NCA:N. Central America,SCA:S. Central America,CAR:Caribbean,NWS:N. W. South America,NSA:N. South America,NES:N.E. South America,SAM:South American Monsoon,SWS:S.W. South America,SES:S.E. South America,SSA:S. South America,NEU:N. Europe,WCE:West & Central Europe,EEU:E. Europe,MED:Mediterranean,SAH:Sahara,WAF:Western Africa,CAF:Central Africa,NEAF:N. Eastern Africa,SEAF:S. Eastern Africa,WSAF:W. Southern Africa,ESAF:E. Southern Africa,MDG:Madagascar,RAR:Russian Arctic,WSB:W. Siberia,ESB:E. Siberia,RFE:Russian Far East,WCA:W.C. Asia,ECA:E.C. Asia,TIB:Tibetan Plateau,EAS:E. Asia,ARP:Arabian Peninsula,SAS:S. Asia,SEA:S.E. Asia,NAU:N. Australia,CAU:C. Australia,EAU:E. Australia,SAU:S. Australia,NZ:New Zealand,EAN:E. Antarctica,WAN:W. Antarctica,ARO:Arctic Ocean,NPO:N. Pacific Ocean,EPO:Equatorial Pacific Ocean,SPO:S. Pacific Ocean,NAO:N. Atlantic Ocean,EAO:Equatorial Atlantic Ocean,SAO:S. Atlantic Ocean,ARS:Arabian Sea,BOB:Bay of Bengal,EIO:Equatorial Indic Ocean,SIO:S. Indic Ocean,SOO:Southern Ocean
GFED_R14x,XXXX:Rest of the World,BONA:Boreal North America,TENA:Temperate North America,CEAM:Central America,NHSA:Northern Hemisphere South America,SHSA:Southern Hemisphere South America,EURO:Europe,MIDE:Middle East,NHAF:Northern Hemisphere Africa,SHAF:Southern Hemisphere Africa,BOAS:Boreal Asia,CEAS:Central Asia,SEAS:Southeast Asia,EQAS:Equatorial Asia,AUST:Australia & New Zealand
Global,XXX:Rest of the Globe,XXL:Global Land excluding Antartica
GLOBIOM_R30,ROWO:Rest of the World,CAN:Canada,USA:United States of America,EU_MidWest:EU Midwest,EU_North:EU North,EU_South:EU South,ROWE:Rest of Western Europe,TUR:Turkey,ANZ:Australia and New Zealand,JPN:Japan,PAC_Islands:Pacific Islands,EU_Baltic:EU Baltic,EU_CentEast:EU Central East,RCEU:Rest of Central Europe,Former_USSR:Former USSR,CHN:China,RSEA_PAC:Rest of South Eastern Asia (Pacific Mainland),IND:India,RSAS:Rest of South Asian States,KOR:South Korea,RSEA_OPA:Rest of South Eastern Asia (Open Pacific Area),MidEastNAfr:Middle-East and North Africa,BRA:Brazil,MEX:Mexico,RCAM:Rest of Central America,RSAM:Rest of South America,Congo_Basin:Congo Basin,EastAfr:Eastern Africa,ZAF:South Africa,RoSAfr:Rest of Southern Africa,WestCentAfr:West and Centtral Africa
GLOBIOM_R37,ROWO:Rest of the World,EU_Baltic:EU Baltic,EU_CentEast:EU Central East,EU_MidWest:EU Midwest,EU_North:EU North,EU_South:EU South,RCEU:Rest of Central Europe,ROWE:Rest of Western Europe ,RUS:Russia,UKR:Ukraine,RFSU:Rest of Former USSR,AUS:Australia,NZL:New Zealand,PAC_Islands:Pacific Islands,USA:United States of America,CAN:Canada,ARG:Argentina,BRA:Brazil,MEX:Mexico,RCAM:Rest of Central America,RSAM:Rest of South America,CHN:China,JPN:Japan,KOR:South Korea,IDN:Indonesia,MYS:Malaysia,RSEA_OPA:Rest of South Eastern Asia (Open Pacific Area),RSEA_PAC:Rest of South Eastern Asia (Pacific Mainland),IND:India,RSAS:Rest of South Asian States,MidEast:Middle-East,NAfr:Northern Africa,TUR:Turkey,Congo_Basin:Congo Basin,EastAfr:Eastern Africa ,ZAF:South Africa,RoSAfr:Rest of Southern Africa,WestCentAfr:West and Central Africa
IAMC_R10,ROWO:Other,AFRICA:Africa,CHINA+:China+,EUROPE:Europe,INDIA+:India+,LATIN_AM:Latin America,MIDDLE_EAST:Middle East,NORTH_AM:North America,PAC_OECD:Pacific OECD,REF_ECON:Reforming Economies,REST_ASIA:Rest of Asia
IAMC_R5,ROWO:Other,OECD90+EU:OECD & EU,REF:Reforming Economies,ASIA:Asia,MAF:Middle East & Africa,LAM:Latin America
IAMC_R9,ROWO:Other,EU:European Union,USA:USA,OTHEROECD:Other OECD,CHINA:China,INDIA:India,OTHERASIA:Other Asia,REF:Reforming Economies,MAF:Middle East & Africa,LAM:Latin America
MESSAGE_R11,ROWO:Rest of the World,AFR:Sub-Saharan Africa,CPA:Rest of Centrally Planned Asia,EEU:Eastern Europe,FSU:Former Soviet Union,LAM:Latin America and the Caribbean,MEA:Middle East and North Africa,NAM:North America,PAO:Pacific OECD,PAS:Other Pacific Asia,SAS:South Asia,WEU:Western Europe
MESSAGE_R12,ROWO:Rest of the World,AFR:Sub-Saharan Africa,RCPA:Rest of Centrally Planned Asia,CHN:China,EEU:Eastern Europe,FSU:Former Soviet Union,LAM:Latin America and the Caribbean,MEA:Middle East and North Africa,NAM:North America,PAO:Pacific OECD,PAS:Other Pacific Asia,SAS:South Asia,WEU:Western Europe
